player_id,player,pos,squad,age,standard_club,born,matches_played,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,goals,assists,standard_performance_g+a,standard_performance_g-pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g+a,standard_per_90_minutes_g-pk,standard_per_90_minutes_g+a-pk,shooting_90s,shooting_standard_gls,shots,shots_on_target,shooting_standard_sot%,shooting_standard_sh/90,shooting_standard_sot/90,shooting_standard_g/sh,shooting_standard_g/sot,shooting_standard_pk,shooting_standard_pkatt,misc_90s,yellow_cards,red_cards,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,playingtime_playing_time_mp,playingtime_playing_time_min,playingtime_playing_time_mn/mp,playingtime_playing_time_min%,playingtime_playing_time_90s,playingtime_starts_starts,playingtime_starts_mn/start,playingtime_starts_compl,playingtime_subs_subs,playingtime_subs_mn/sub,playingtime_subs_unsub,playingtime_team_success_ppm,playingtime_team_success_ong,playingtime_team_success_onga,playingtime_team_success_+/-,playingtime_team_success_+/-90,playingtime_team_success_on-off,minutes,played
850,Ken Sema,"FW,MF",se Sweden,32,,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,0,0,0.2,0,0,0,0,1,0,0,0,1,,,0,1,16.0,16.0,4.4,0.2,0,,0,1,16.0,3,1.0,0.0,0.0,0.0,0.0,0.78,16,True
851,Nélson Semedo,"DF,MF",pt Portugal,32,,1993,4,0,127,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.4,0,0,0,,0.0,0.0,,,0,0,1.4,1,0,0,2,2,0,3,0,0,,,0,4,127.0,32.0,28.2,1.4,0,,0,4,32.0,1,1.75,4.0,1.0,3.0,2.13,1.57,127,True
852,Willy Semedo,FW,cv Cabo Verde,32,,1994,3,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0,3,0,0.0,2.06,0.0,0.0,,0,0,1.5,0,0,0,4,2,0,2,3,0,,,0,3,131.0,44.0,33.6,1.5,1,60.0,0,2,36.0,1,0.67,1.0,2.0,-1.0,-0.69,-0.69,131,True
853,Antoine Semenyo,"MF,FW",gh Ghana,26,,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,6,0,0.0,1.5,0.0,0.0,,0,0,4.0,0,0,0,6,4,4,5,0,2,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,2.0,3.0,-1.0,-0.25,,360,True
854,Marvin Senaya,DF,gh Ghana,25,,2001,4,4,278,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1,0,2,0,0.0,0.65,0.0,0.0,,0,0,3.1,0,0,0,6,4,0,8,6,12,,,0,4,278.0,70.0,77.2,3.1,4,70.0,2,0,,0,1.0,2.0,2.0,0.0,0.0,1.1,278,True
855,Marcos Senesi,DF,ar Argentina,29,,1997,2,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,0,1,0,0.0,0.83,0.0,0.0,,0,0,1.2,0,0,0,0,3,0,0,2,0,,,0,2,109.0,55.0,13.5,1.2,1,90.0,1,1,19.0,6,1.5,3.0,2.0,1.0,0.83,-0.46,109,True
856,Igor Sergeev,FW,uz Uzbekistan,33,,1993,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,,0.0,0.0,,,0,0,0.3,0,0,0,0,0,1,0,0,0,,,0,3,28.0,9.0,10.4,0.3,0,,0,3,9.0,0,0.0,0.0,3.0,-3.0,-9.64,-7.41,28,True
857,Jean Seri,MF,ci Côte d'Ivoire,34,,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,0,0,0,3,0,1,,,0,1,14.0,14.0,3.9,0.2,0,,0,1,14.0,3,3.0,0.0,0.0,0.0,0.0,-0.26,14,True
858,Kim Seung-gyu,GK,kr Korea Republic,35,,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,,0.0,0.0,,,0,0,3.0,0,0,0,0,0,0,0,0,0,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,3.0,-1.0,-0.33,,270,True
859,Paik Seung-ho,MF,kr Korea Republic,29,,1997,3,3,204,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.3,0,0,0,,0.0,0.0,,,0,0,2.3,1,0,0,1,2,0,1,1,0,,,0,3,204.0,68.0,75.6,2.3,3,68.0,0,0,,0,1.0,2.0,2.0,0.0,0.0,1.36,204,True
860,Joaquin Seys,DF,be Belgium,21,,2005,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,,0.0,0.0,,,0,0,0.3,0,0,0,0,0,0,0,0,1,,,0,1,30.0,30.0,5.3,0.3,0,,0,1,30.0,5,0.0,0.0,1.0,-1.0,-3.0,-4.33,30,True
861,Jacob Shaffelburg,MF,ca Canada,26,,1999,5,0,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,0.0,2.93,0.0,0.0,,0,0,1.0,0,0,0,2,1,0,18,2,1,,,0,5,92.0,18.0,20.4,1.0,0,,0,5,18.0,0,1.4,4.0,2.0,2.0,1.96,1.71,92,True
862,Mohammed Abu Al-Shamat,MF,sa Saudi Arabia,23,,2002,3,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0,1,1,100.0,0.66,0.66,0.0,0.0,0,0,1.5,0,0,0,2,1,0,3,1,3,,,0,3,136.0,45.0,50.4,1.5,1,80.0,0,2,28.0,0,0.67,1.0,1.0,0.0,0.0,2.69,136,True
863,Lawrence Shankland,FW,sct Scotland,30,,1995,2,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9,0,4,0,0.0,2.11,0.0,0.0,,0,0,1.9,0,0,0,5,3,1,0,0,1,,,0,2,171.0,86.0,63.3,1.9,2,86.0,0,0,,1,1.5,1.0,3.0,-2.0,-1.05,-0.14,171,True
864,Sharara,FW,jo Jordan,28,,1997,2,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,1,0,0,1,0,0,0,0,0,,,0,2,2.0,1.0,0.7,0.0,0,,0,2,1.0,1,0.0,0.0,0.0,0.0,0.0,1.68,2,True
865,Aimar Sher,MF,iq Iraq,23,,2002,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,,0.0,0.0,,,0,0,0.3,0,0,0,0,0,0,1,0,0,,,0,1,23.0,23.0,8.5,0.3,0,,0,1,23.0,2,0.0,0.0,0.0,0.0,0.0,4.01,23,True
866,Kento Shiogai,FW,jp Japan,21,,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,0,0,0,0,0,,,0,1,7.0,7.0,1.9,0.1,0,,0,1,7.0,3,1.0,1.0,0.0,1.0,12.86,12.35,7,True
867,Mostafa Shobeir,GK,eg Egypt,26,,2000,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5.3,0,0,0,,0.0,0.0,,,0,0,5.3,1,0,0,0,5,0,0,0,0,,,0,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,1.2,8.0,7.0,1.0,0.19,,480,True
868,Eldor Shomurodov,FW,uz Uzbekistan,30,,1995,3,3,269,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,3.0,1,4,2,50.0,1.34,0.67,0.25,0.5,0,0,3.0,0,0,0,8,4,1,1,0,4,,,0,3,269.0,90.0,99.6,3.0,3,90.0,2,0,,0,0.0,2.0,10.0,-8.0,-2.68,87.32,269,True
869,Otabek Shukurov,MF,uz Uzbekistan,29,,1996,3,3,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,0,2,0,0.0,0.76,0.0,0.0,,0,0,2.6,0,0,0,2,5,0,1,0,2,,,0,3,237.0,79.0,87.8,2.6,3,79.0,1,0,,0,0.0,2.0,8.0,-6.0,-2.28,5.9,237,True
870,Nkosinathi Sibisi,DF,za South Africa,30,,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,1,0,0,1,0,0,0,1,0,,,0,1,90.0,90.0,25.0,1.0,1,90.0,1,0,,3,0.0,0.0,2.0,-2.0,-2.0,-2.0,90,True
871,Kwasi Sibo,MF,gh Ghana,27,,1998,4,3,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,0,0,0,,0.0,0.0,,,0,0,2.8,0,0,0,7,1,0,0,2,0,,,0,4,248.0,62.0,68.9,2.8,3,78.0,1,1,13.0,0,1.0,2.0,3.0,-1.0,-0.36,-0.36,248,True
872,Niko Sigur,MF,ca Canada,22,,2003,3,1,126,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0,0.0,0.71,0.0,0.0,,0,0,1.4,1,0,0,5,1,0,5,0,1,,,0,3,126.0,42.0,28.0,1.4,1,86.0,0,2,20.0,2,2.0,2.0,2.0,0.0,0.0,-0.83,126,True
873,Bernardo Silva,MF,pt Portugal,31,,1994,4,1,97,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.1,0,1,0,0.0,0.93,0.0,0.0,,0,0,1.1,2,0,0,3,0,0,0,1,0,,,0,4,97.0,24.0,21.6,1.1,1,45.0,0,3,17.0,1,1.75,4.0,2.0,2.0,1.86,1.09,97,True
874,Éderson Silva,MF,br Brazil,26,,1999,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,2,0,0.0,8.18,0.0,0.0,,0,0,0.2,0,0,0,1,0,0,2,1,0,,,0,2,22.0,11.0,4.9,0.2,0,,0,2,11.0,3,1.5,1.0,1.0,0.0,0.0,-1.26,22,True
875,Giuliano Simeone,FW,ar Argentina,23,,2002,3,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,0,1,0,0.0,0.47,0.0,0.0,,0,0,2.1,0,0,0,9,1,1,2,1,3,,,0,3,192.0,64.0,23.7,2.1,2,71.0,0,1,51.0,5,2.0,2.0,3.0,-1.0,-0.47,-2.22,192,True
876,Dominique Simon,MF,ht Haiti,25,,2000,2,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0,1,1,100.0,1.61,1.61,0.0,0.0,0,0,0.6,0,0,0,1,1,0,1,1,1,,,0,2,56.0,28.0,20.7,0.6,0,,0,2,28.0,1,0.0,0.0,1.0,-1.0,-1.61,0.5,56,True
877,Unai Simón,GK,es Spain,29,,1997,8,8,750,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.3,0,0,0,,0.0,0.0,,,0,0,8.3,0,0,0,0,3,0,0,0,0,,,0,8,750.0,94.0,100.0,8.3,8,94.0,8,0,,0,2.75,14.0,1.0,13.0,1.56,,750,True
878,Sarpreet Singh,MF,nz New Zealand,27,,1999,3,3,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.3,0,4,2,50.0,1.72,0.86,0.0,0.0,0,0,2.3,1,0,0,2,2,0,7,0,1,,,0,3,209.0,70.0,77.4,2.3,3,70.0,0,0,,0,0.33,3.0,5.0,-2.0,-0.86,5.04,209,True
879,Wilfried Singo,DF,ci Côte d'Ivoire,25,,2000,2,2,171,1.9,0,1,1,0,0,0,0,0,0.0,0.53,0.53,0.0,0.53,1.9,0,2,0,0.0,1.05,0.0,0.0,,0,0,1.9,0,0,0,3,1,0,1,4,0,,,0,2,171.0,86.0,47.5,1.9,2,86.0,1,0,,2,1.5,2.0,1.0,1.0,0.53,0.53,171,True
880,Sphephelo Sithole,MF,za South Africa,27,,1999,3,3,229,2.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,,0.0,0.0,,,0,0,2.5,0,1,0,5,1,0,0,5,5,,,0,3,229.0,76.0,63.6,2.5,3,76.0,2,0,,0,1.0,1.0,2.0,-1.0,-0.39,0.29,229,True
881,Ellyes Skhiri,"MF,DF",tn Tunisia,31,,1995,3,3,250,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,0,0,0,,0.0,0.0,,,0,0,2.8,0,0,0,0,1,0,0,2,1,,,1,3,250.0,83.0,92.6,2.8,3,83.0,1,0,,0,0.0,2.0,10.0,-8.0,-2.88,6.12,250,True
882,Alexandr Sojka,"MF,DF",cz Czechia,23,,2003,3,2,141,1.6,0,1,1,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,1.6,0,0,0,,0.0,0.0,,,0,0,1.6,0,0,0,0,2,0,6,2,1,,,0,3,141.0,47.0,52.2,1.6,2,69.0,0,1,4.0,0,0.33,2.0,3.0,-1.0,-0.64,1.45,141,True
883,Ramón Sosa,"FW,MF",py Paraguay,26,,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,1,0,0,0,0,,,0,1,12.0,12.0,2.5,0.1,0,,0,1,12.0,4,0.0,0.0,1.0,-1.0,-7.5,-7.12,12,True
884,Tomáš Souček,MF,cz Czechia,31,,1995,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,0,0,1.5,0,0,0,3,1,2,1,1,0,,,0,3,137.0,46.0,50.7,1.5,1,90.0,1,2,24.0,0,0.33,1.0,3.0,-2.0,-1.31,0.04,137,True
885,Harry Souttar,DF,au Australia,27,,1998,4,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,4.3,0,1,1,100.0,0.23,0.23,0.0,0.0,0,0,4.3,1,0,0,8,1,0,0,4,0,,,0,4,390.0,98.0,100.0,4.3,4,98.0,4,0,,0,1.25,3.0,3.0,0.0,0.0,,390,True
886,Djibril Sow,MF,ch Switzerland,29,,1997,4,2,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,0,2,1,50.0,0.71,0.36,0.0,0.0,0,0,2.8,0,0,0,5,4,0,3,2,1,,,0,4,253.0,63.0,42.2,2.8,2,79.0,0,2,48.0,2,1.75,7.0,2.0,5.0,1.78,2.04,253,True
887,Çağlar Söyüncü,DF,tr Türkiye,30,,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,0,0,0,0,0,,,0,1,7.0,7.0,2.6,0.1,0,,0,1,7.0,2,3.0,1.0,0.0,1.0,12.86,13.88,7,True
888,Djed Spence,DF,eng England,25,,2000,8,4,404,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,0,2,2,100.0,0.45,0.45,0.0,0.0,0,0,4.5,0,0,0,3,5,0,6,5,10,,,0,8,404.0,51.0,53.9,4.5,4,78.0,1,4,23.0,0,2.38,10.0,6.0,4.0,0.89,-0.15,404,True
889,Marko Stamenic,MF,nz New Zealand,24,,2002,3,3,269,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0,3,0,0.0,1.0,0.0,0.0,,0,0,3.0,1,0,0,4,0,0,1,4,1,,,0,3,269.0,90.0,99.6,3.0,3,90.0,2,0,,0,0.33,4.0,10.0,-6.0,-2.01,-2.01,269,True
890,Josip Stanišić,"DF,MF",hr Croatia,26,,2000,4,4,360,4.0,0,1,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,4.0,0,0,0,,0.0,0.0,,,0,0,4.0,0,0,0,0,4,0,7,5,2,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.5,6.0,7.0,-1.0,-0.25,,360,True
891,Carl Starfelt,DF,se Sweden,31,,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,1,4.0,4.0,1.1,0.0,0,,0,1,4.0,3,1.0,0.0,0.0,0.0,0.0,0.76,4,True
892,Ross Stewart,FW,sct Scotland,29,,1996,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,1,2.0,2.0,0.7,0.0,0,,0,1,2.0,2,0.0,0.0,0.0,0.0,0.0,1.01,2,True
893,Angelo Stiller,MF,de Germany,25,,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,,0.0,0.0,,,0,0,0.5,0,0,0,0,0,0,0,1,1,,,0,1,45.0,45.0,11.5,0.5,0,,0,1,45.0,3,0.0,0.0,1.0,-1.0,-2.0,-3.83,45,True
894,John Stones,DF,eng England,32,,1994,5,3,330,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.7,0,1,0,0.0,0.27,0.0,0.0,,0,0,3.7,0,0,0,1,1,0,1,0,0,,,0,5,330.0,66.0,44.0,3.7,3,98.0,1,2,18.0,3,2.4,8.0,5.0,3.0,0.82,-0.25,330,True
895,Jørgen Strand Larsen,FW,no Norway,26,,2000,2,1,105,1.2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.2,0,2,1,50.0,1.71,0.86,0.0,0.0,0,1,1.2,0,0,0,0,2,1,0,0,0,,,0,2,105.0,53.0,18.4,1.2,1,90.0,1,1,15.0,4,0.0,1.0,4.0,-3.0,-2.57,-3.54,105,True
896,Elliot Stroud,MF,se Sweden,23,,2002,4,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8,0,1,0,0.0,0.54,0.0,0.0,,0,0,1.8,0,0,0,3,1,0,4,3,0,,,0,4,166.0,42.0,46.1,1.8,2,70.0,0,2,14.0,0,1.0,3.0,3.0,0.0,0.0,1.39,166,True
897,Luis Suárez,FW,co Colombia,28,,1997,5,3,331,3.7,0,1,1,0,0,0,1,0,0.0,0.27,0.27,0.0,0.27,3.7,0,9,0,0.0,2.45,0.0,0.0,,0,0,3.7,1,0,0,7,8,1,2,0,4,,,0,5,331.0,66.0,69.0,3.7,3,72.0,0,2,57.0,0,2.2,3.0,1.0,2.0,0.54,-0.66,331,True
898,Luka Sučić,"FW,MF",hr Croatia,23,,2002,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0,0.0,4.74,0.0,0.0,,0,0,0.2,0,0,0,0,0,0,0,0,0,,,0,1,19.0,19.0,5.3,0.2,0,,0,1,19.0,3,3.0,0.0,0.0,0.0,0.0,0.26,19,True
899,Petar Sučić,"MF,FW",hr Croatia,22,,2003,4,3,289,3.2,1,1,2,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,3.2,1,3,2,66.7,0.93,0.62,0.33,0.5,0,0,3.2,1,0,0,7,6,1,4,1,2,,,0,4,289.0,72.0,80.3,3.2,3,90.0,3,1,19.0,0,1.5,5.0,7.0,-2.0,-0.62,-1.89,289,True
900,Yukinari Sugawara,MF,jp Japan,25,,2000,4,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6,0,2,2,100.0,1.22,1.22,0.0,0.0,0,0,1.6,0,0,0,3,1,0,4,0,3,,,0,4,148.0,37.0,41.1,1.6,1,90.0,1,3,19.0,0,1.25,3.0,2.0,1.0,0.61,-0.24,148,True
901,Rebin Sulaka,DF,iq Iraq,34,,1992,2,1,43,0.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0.0,2.09,0.0,0.0,,0,0,0.5,0,1,0,1,0,0,0,1,0,,,0,2,43.0,22.0,15.9,0.5,1,12.0,0,1,31.0,1,0.0,0.0,2.0,-2.0,-4.19,-0.62,43,True
902,Pavel Šulc,FW,cz Czechia,25,,2000,3,2,189,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,0,2,0,0.0,0.95,0.0,0.0,,0,0,2.1,0,0,0,2,1,1,1,0,2,,,0,3,189.0,63.0,70.0,2.1,2,77.0,1,1,36.0,0,0.33,1.0,4.0,-3.0,-1.43,-0.32,189,True
903,Kamaldeen Sulemana,"MF,FW",gh Ghana,24,,2002,2,2,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0,0.0,0.71,0.0,0.0,,0,0,1.4,0,0,0,2,1,1,4,1,2,,,0,2,127.0,64.0,35.3,1.4,2,64.0,0,0,,2,1.5,0.0,1.0,-1.0,-0.71,-0.71,127,True
904,Crysencio Summerville,FW,nl Netherlands,24,,2001,4,2,253,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.42,0.71,1.42,2.8,2,2,2,100.0,0.71,0.71,1.0,1.0,0,0,2.8,1,0,0,2,5,1,7,2,2,,,0,4,253.0,63.0,64.9,2.8,2,95.0,1,2,32.0,0,2.0,6.0,3.0,3.0,1.07,-0.9,253,True
905,Ivan Šunjić,MF,ba Bosnia–Herz,29,,1996,4,3,196,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,0,1,1,100.0,0.46,0.46,0.0,0.0,0,0,2.2,0,0,0,7,0,0,1,0,3,,,0,4,196.0,49.0,54.4,2.2,3,60.0,0,1,17.0,0,1.0,2.0,5.0,-3.0,-1.38,-1.38,196,True
906,Finn Surman,DF,nz New Zealand,22,,2003,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,3.0,1,2,1,50.0,0.67,0.33,0.5,1.0,0,0,3.0,0,0,0,4,2,0,0,4,1,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.33,4.0,10.0,-6.0,-2.0,,270,True
907,Josip Šutalo,DF,hr Croatia,26,,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,1,0,0.0,0.25,0.0,0.0,,0,0,4.0,0,0,0,2,1,0,0,6,4,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.5,6.0,7.0,-1.0,-0.25,,360,True
908,Junnosuke Suzuki,DF,jp Japan,22,,2003,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,,0.0,0.0,,,0,0,0.5,1,0,0,2,0,0,0,1,0,,,0,2,43.0,22.0,11.9,0.5,0,,0,2,22.0,2,1.5,1.0,1.0,0.0,0.0,-0.85,43,True
909,Yuito Suzuki,"FW,MF",jp Japan,24,,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,0,0,0,0,1,,,0,1,12.0,12.0,3.3,0.1,0,,0,1,12.0,3,3.0,1.0,0.0,1.0,7.5,6.98,12,True
910,Zion Suzuki,GK,jp Japan,23,,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,,0.0,0.0,,,0,0,4.0,0,0,0,0,1,0,0,0,0,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.25,8.0,5.0,3.0,0.75,,360,True
911,Mattias Svanberg,MF,se Sweden,27,,1999,2,0,16,0.2,1,0,1,1,0,0,0,0,5.63,0.0,5.63,5.63,5.63,0.2,1,3,2,66.7,16.88,11.25,0.33,0.5,0,0,0.2,0,0,0,0,1,0,0,1,1,,,0,2,16.0,8.0,4.4,0.2,0,,0,2,8.0,2,1.5,1.0,0.0,1.0,5.63,6.67,16,True
912,Daniel Svensson,DF,se Sweden,24,,2002,3,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,0,1,0,0.0,0.92,0.0,0.0,,0,0,1.1,0,0,0,0,0,1,2,1,2,,,0,3,98.0,33.0,27.2,1.1,1,81.0,0,2,9.0,1,1.33,1.0,3.0,-2.0,-1.84,-1.49,98,True
913,Alexander Sørloth,FW,no Norway,30,,1995,5,5,337,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.7,0,5,0,0.0,1.34,0.0,0.0,,0,0,3.7,0,0,0,6,2,2,5,0,1,,,0,5,337.0,67.0,59.1,3.7,5,67.0,0,0,,1,2.4,7.0,3.0,4.0,1.07,1.84,337,True
914,Musa Al-Taamari,FW,jo Jordan,29,,1997,3,2,215,2.4,1,1,2,1,0,0,0,0,0.42,0.42,0.84,0.42,0.84,2.4,1,8,3,37.5,3.35,1.26,0.13,0.33,0,0,2.4,0,0,0,2,3,1,0,0,0,,,0,3,215.0,72.0,79.6,2.4,2,85.0,0,1,45.0,0,0.0,3.0,5.0,-2.0,-0.84,4.07,215,True
915,Haris Tabaković,FW,ba Bosnia–Herz,31,,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,0,0,0,0,0,0,,,0,1,16.0,16.0,4.4,0.2,0,,0,1,16.0,3,0.0,0.0,1.0,-1.0,-5.63,-5.1,16,True
916,Lee Tae-seok,MF,kr Korea Republic,23,,2002,2,2,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,0,0,0,,0.0,0.0,,,0,0,1.3,0,0,0,3,1,0,8,0,3,,,0,2,113.0,57.0,41.9,1.3,2,57.0,0,0,,1,1.5,1.0,1.0,0.0,0.0,0.57,113,True
917,Nicolás Tagliafico,DF,ar Argentina,33,,1992,7,5,476,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3,0,0,0,,0.0,0.0,,,0,0,5.3,0,0,0,9,16,2,2,6,4,,,0,7,476.0,68.0,58.8,5.3,5,86.0,2,2,22.0,1,2.57,7.0,6.0,1.0,0.19,-2.51,476,True
918,Jonathan Tah,DF,de Germany,30,,1996,4,4,372,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1,0,1,1,100.0,0.24,0.24,0.0,0.0,0,0,4.1,0,0,0,5,1,0,1,1,3,,,0,4,372.0,93.0,95.4,4.1,4,93.0,3,0,,0,1.75,9.0,5.0,4.0,0.97,-9.03,372,True
919,Benjamin Tahirovic,MF,ba Bosnia–Herz,23,,2003,4,2,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,0,1,0,0.0,0.38,0.0,0.0,,0,0,2.6,0,0,0,3,2,0,2,4,4,,,0,4,237.0,59.0,65.8,2.6,2,76.0,1,2,43.0,0,1.0,2.0,2.0,0.0,0.0,2.2,237,True
